Establishment ID,Name,Address,Zip Code,Owner,License Number,License Type,Most Recent License Date,Establishment Type,Status,Restaurant Complexity Level,Review Frequency in Days,Location
5234,Fish & Chicken Stop Inc.,13465 Schaefer Hwy,48227,Hani Omasan,203387,Fixed Establishment,04/17/2017,Food Service Establishment,Open,High,180,"location
(42.38559, -83.17852)"
3164,"Fisher Magnet Lower Academy (K-4,PK)",15510 E State Fair,48205,Detroit Public Schools,051209,Fixed Establishment,04/29/2016,Public School,Open,Medium,210,"location
(42.4422, -82.96171)"
3737,Fisher Middle School (Upper),15491 Maddelein St,48205,Detroit Public Schools,073025,Fixed Establishment,04/29/2016,Food Service Establishment,Open,Medium,210,"location
(42.43732, -82.96179)"
3950,Fisher Theatre,3011 W Grand Blvd,48202,"Nedcon, LLC",064954,Fixed Establishment,04/30/2018,Food Service Establishment,Open,Medium,365,"location
(42.36893, -83.07898)"
2874,Fish Express,12555 Grand River Ste 400,48204,Ahmed Ali Aboutiman,080859,Fixed Establishment,,Food Service Establishment,Open,,180,"location
(42.37964, -83.16739)"
2669,Fish Express,18509 Grand River Ave,48223,Nasser Hamadeh,053578,Fixed Establishment,05/07/2018,Food Service Establishment,Open,,180,"location
(42.40216, -83.22346)"
1502,Fish King Restaurant,20351 Conant Ave,48234,Robert Mapps,035717,Fixed Establishment,04/28/2016,Food Service Establishment,Permanently Closed,,180,"location
(42.44472, -83.08243)"
5013,Fist of Curry,2547 Bagley Ave,48216,Bagley Street & Eats Inc.,082489,Fixed Establishment,04/12/2018,Food Service Establishment,Plan Review,,365,"location
(42.32555, -83.07747)"
4011,Five Guy's Burgers & Fries,508 Monroe St,48226,Micheal Abrams,065882,Fixed Establishment,05/01/2018,Food Service Establishment,Open,,365,"location
(42.33491, -83.04183)"
5393,Five Hundred Degrees,15090 Schaefer,48227,Beverly Koonce,ps110416,Fixed Establishment,,Food Service Establishment,Permanently Closed,,180,"location
(42.40123, -83.17878)"
3542,Flagship Academy,13661 Wisconsin St,48238,National Heritage Academies,066064,Fixed Establishment,,Non-Public School,Open,High,210,"location
(42.38796, -83.1566)"
4371,Flat 151,151 W Congress St,48226,International Market Place Inc,075148,Fixed Establishment,08/16/2018,Food Service Establishment,Open,Medium,365,"location
(42.32948, -83.04735)"
1167,Fleming Elementary,18501 Waltham St,48205,Detroit Board of Education,035253,Fixed Establishment,04/29/2016,Public School,Open,Medium,210,"location
(42.43018, -82.99563)"
1108,Flood's Bar & Grill,731 St Antoine St,48226,Michael C. Byrd,035183,Fixed Establishment,05/14/2018,Food Service Establishment,Open,High,180,"location
(42.33455, -83.04036)"
5387,Flowers of Vietnam,4430 W Vernor Hwy,4821,George R. Azar,221987,Fixed Establishment,,Food Service Establishment,Open,High,180,"location
(42.32016, -83.09657)"
51622848,Foodelicious,14845 Mack Ave,48215,Jaafar Reza Quovase,229341,Fixed Establishment,09/18/2018,Food Service Establishment,New License ,High,180,"location
(42.38778, -82.94863)"
1985,Food Exchange (Harvey's Fabulous Foods),8451 Harper Ave ,48205,Bruce E. Harvey,039168,Fixed Establishment,05/12/2016,Food Service Establishment,Open,High,180,"location
(42.38999, -83.01685)"
51622503,Ford Field- 5th Floor Lounge,2000 Brush St,48201,,218000,Fixed Establishment,04/30/2018,Food Service Establishment,Open,Medium,365,"location
(42.33984, -83.04552)"
4262,Ford Field- Bar Portables,2000 Brush St,48226,Levy Premium Food Service LP,070453,Fixed Establishment,04/30/2018,Food Service Establishment,Open,,365,"location
(42.33984, -83.04552)"
4695,Ford Field - Blitz,2000 Brush St,48226,Levy Premium Foodservice Ltd.,079501,Fixed Establishment,04/30/2018,Food Service Establishment,Plan Review,Medium,365,"location
(42.33984, -83.04552)"
4263,Ford Field- Commissaries,2000 Brush St,48226,Levy Premium Food Service LP,070454,Fixed Establishment,04/30/2018,Food Service Establishment,Open,,365,"location
(42.33984, -83.04552)"
4256,Ford Field- Corner Lounge,2000 Brush St,48226,Levy Premium Food Service LP,229376,Fixed Establishment,04/30/2018,Food Service Establishment,Open,,365,"location
(42.33984, -83.04552)"
4884,Ford Field- Detroit Lions Tunnel Club,2000 Brush St,48201,DLI Properties,081342,Fixed Establishment,04/30/2018,Food Service Establishment,Open,,365,"location
(42.33984, -83.04552)"
4260,Ford Field- Employee Lounge,2000 Brush St,48226,Levy Premium Food Service LP,070451,Fixed Establishment,04/30/2018,Food Service Establishment,Open,,365,"location
(42.33984, -83.04552)"
4257,Ford Field- First Floor Concessions,2000 Brush St,48226,Levy Premium Food Service LP,070448,Fixed Establishment,04/30/2018,Food Service Establishment,Open,,365,"location
(42.33984, -83.04552)"
4261,Ford Field- Food Portables,2000 Brush St,48226,Levy Premium Food Service LP,070452,Fixed Establishment,04/30/2018,Food Service Establishment,Open,,365,"location
(42.33984, -83.04552)"
51622502,Ford Field- Gridiron Club,2000 Brush St,48201,,217997,Fixed Establishment,04/30/2018,Food Service Establishment,Open,Medium,365,"location
(42.33984, -83.04552)"
4255,Ford Field- Levy Rest. (Main Kitchen),2000 Brush St,48226,Levy Premium Food Service LP,042607,Fixed Establishment,04/30/2018,Food Service Establishment,Open,,365,"location
(42.33984, -83.04552)"
4258,Ford Field- Second Floor Concessions,2000 Brush St,48226,Levy Premium Food Service LP,070449,Fixed Establishment,04/30/2018,Food Service Establishment,Open,,365,"location
(42.33984, -83.04552)"
51622506,Ford Field- South Club (Hall of Legends),2000 Brush St,48201,,218007,Fixed Establishment,04/30/2018,Food Service Establishment,Open,Medium,365,"location
(42.33984, -83.04552)"
51622505,Ford Field- Suite Kitchens,2000 Brush St,48201,,218005,Fixed Establishment,04/30/2018,Food Service Establishment,Open,Medium,365,"location
(42.33984, -83.04552)"
51622504,Ford Field- Terrace Club,2000 Brush St,48201,,218003,Fixed Establishment,04/30/2018,Food Service Establishment,Open,Medium,365,"location
(42.33984, -83.04552)"
4259,Ford Field- Third Floor Concessions,2000 Brush,48226,Levy Premium Food ServiceLP,070450,Fixed Establishment,05/11/2017,Food Service Establishment,Permanently Closed,,365,"location
(42.33984, -83.04552)"
1444,Ford Patio Bar & Grill (Mustang),18490 Ford Rd,48228,,229398,Fixed Establishment,05/08/2018,Food Service Establishment,Open,High,180,"location
(42.32938, -83.22071)"
1543,Foreign Language Immersion,6501 W Outer Dr,48235,Detroit Board of Education,035777,Fixed Establishment,04/30/2018,Public School,Open,,210,"location
(42.41929, -83.19103)"
51622556,For The Love of Sugar,100 Erskine St,48201,Manal Hussein/ Zaher Beydoun,jb070517,Fixed Establishment,11/06/2017,Food Service Establishment,Open,Medium,365,"location
(42.34602, -83.05564)"
2021,Fort St. Eats d/b/a Johnny Noodle King,2601 W Fort St,48216,Leslie Molnar,081174,Fixed Establishment,04/10/2018,Food Service Establishment,Open,Medium,180,"location
(42.31887, -83.07439)"
51622819,Fort Street Galley (Bar),160 W Fort St,48226,Detroit Galley LLC,072618jb,Fixed Establishment,,Food Service Establishment,Open,High,180,"location
(42.33058, -83.04859)"
1407,Fort Street Presbyterian Church,631 W Fort St,48226,Fort Street Presbyterian Churc,061793,Fixed Establishment,05/07/2018,Food Service Establishment,Open,Medium,365,"location
(42.32759, -83.05373)"
5396,Foundation Hotel- Apparatus Room,250 W Larned,48226,250 W Larned MT LLC,218009,Fixed Establishment,04/19/2018,Food Service Establishment,Open,High,180,"location
(42.32832, -83.04843)"
51622491,Foundation Hotel- Banquet,250 W Larned,48226,250 W Larned MT LLC,218013,Fixed Establishment,04/19/2018,Food Service Establishment,Open,High,180,"location
(42.32832, -83.04843)"
51622490,Foundation Hotel- Chef's Table,250 W Larned,48226,250 W Larned MT LLC,218011,Fixed Establishment,04/19/2018,Food Service Establishment,Open,High,180,"location
(42.32832, -83.04843)"
51622489,Foundation Hotel- Employee Dining,250 W Larned,48226,250 W Larned MT LLC,218016,Fixed Establishment,04/19/2018,Food Service Establishment,Open,High,180,"location
(42.32832, -83.04843)"
5372,Foundation Rock Spirits LLC dba Castalia,3980 Second Ave Unit E,48201,Foundation Rock Spirits LLC,229386,Fixed Establishment,,Food Service Establishment,Open,Medium,365,"location
(42.34797, -83.06465)"
51622606,Founders Brewing Company,456 Charlotte St,48201,"Canal Street Brewing Co., LLC",221930,Fixed Establishment,05/04/2018,Food Service Establishment,Open,High,180,"location
(42.34311, -83.06058)"
4984,Four Seasons Catering LLC,8000 E Jefferson,48214,Armand Ruda,079693,Fixed Establishment,04/30/2018,,Permanently Closed,,185,"location
(42.3502, -82.99377)"
4370,"Fourteen East, LLC","15 E Kirby St., Suite 113",48202,Joanne Czerny,072034,Fixed Establishment,05/07/2018,Food Service Establishment,Open,Medium,365,"location
(42.36049, -83.06606)"
377,Fox Theatre,2211 Woodward Ave,48201,Olympia Entertainment Inc.,034114,Fixed Establishment,05/16/2017,Food Service Establishment,Open,Medium,365,"location
(42.33847, -83.05276)"
1158,Franklin Gourmet Dairy Bar,8405 Mack Ave,48214,"Franklin, Suzette",072456,Fixed Establishment,05/04/2018,Food Service Establishment,Seasonal,,365,"location
(42.36874, -83.00214)"
1076,Franklin Wright Settlement,3360 Charlevoix,48207,Detroit Area Agency on Aging,077859,Fixed Establishment,04/19/2018,Food Service Establishment,Temporarily Closed,,365,"location
(42.355, -83.02343)"
5413,Franklin Wright Settlement Inc.,7375 Woodward Ave,48202,Franklin Wright Settlements,229387,Fixed Establishment,05/13/2018,Food Service Establishment,Open,Medium,365,"location
(42.37096, -83.07441)"
902,Frank Murphy Performance Academy ,23901 Fenkell Ave,48223,Detroit Board of Education,034936,Fixed Establishment,05/15/2017,Public School,Permanently Closed,,210,"location
(42.39899, -83.2746)"
3879,Franks Anatra,18700 Meyers,48221,Franks Anatra Trust,064216,Fixed Establishment,04/27/2018,Food Service Establishment,Open,,365,"location
(42.42854, -83.16944)"
3583,Frank's Deli in the Buhl,535 Griswold St #114,48226,Danny El-Zaghir,058535,Fixed Establishment,04/30/2018,Food Service Establishment,Open,Medium,365,"location
(42.32943, -83.04694)"
51622451,F & R Eatery,21451 Fenkell,48223,Felicia Pew/Rodney Burns,218027,Fixed Establishment,,Food Service Establishment,Permanently Closed,,90,"location
(42.40024, -83.25304)"
51622753,Fred's Fish & Chicken,21740 Fenkell Street,48223,Maryam Ali Hasan,229362,Fixed Establishment,,Food Service Establishment,,,90,"location
(42.40061, -83.25637)"
51622832,Fred's Fish & Chicken-Schaefer,13465 Schaefer,48227,Maryam Ali Hasan,233750,Fixed Establishment,,Food Service Establishment,Open,,180,"location
(42.38559, -83.17852)"
743,Freer Bar,7355 Michigan Ave,4821,Rosemary Diag,034733,Fixed Establishment,,Food Service Establishment,Open,,365,"location
(42.33089, -83.13434)"
3708,Freeze Shop,13590 Glastonbury,48223,Jacqueline & Emmett Johnson,038171,Special Transitory Food Unit,05/13/2013,LHD - Special Transitory Food,Open,,390,"location
(42.38555, -83.22444)"
51622641,Fresh 101 Superfood Cafe,4240 Cass Ave Ste. 100,48201,Monique Dooley,229262,Fixed Establishment,07/13/2018,Food Service Establishment,Open,Medium,365,"location
(42.35134, -83.06362)"
4038,Fresh Cafe d/b/a Farm Fresh,2934 Russell St Shed 3,48207,Eastern Market,066468,Fixed Establishment,04/24/2017,Food Service Establishment,Open,Medium,365,
518,Friends Cocktail Lounge,21633 W Eight Mile Rd,48219,"Markaye Enterprises, LLC",060494,Fixed Establishment,,Food Service Establishment,Open,,365,"location
(42.44288, -83.2571)"
1700,Friendship Baptist,3900 Beaubien St,48201,Julius Maddox,036065,Fixed Establishment,05/07/2018,Food Service Establishment,Open,Medium,365,"location
(42.35228, -83.05292)"
1884,Friendship Meadows Senior Apt & Comm Crt,3930 Rivard,48207,Forest Park Plaza NonP Hou Cor,073933,Fixed Establishment,06/27/2018,Food Service Establishment,Open,Medium,365,"location
(42.35345, -83.04686)"
3555,Friends of Detroit & Tri County,8230 E Forest Ave,48214,Michael Wimberly,058532,Fixed Establishment,04/30/2018,Food Service Establishment,Open,,180,"location
(42.37483, -83.00849)"
4949,Frontier International Academy,13200 Conant St,48212,Rushdi Issa,081163,Fixed Establishment,,Non-Public School,Plan Review,Medium,210,"location
(42.41243, -83.05787)"
3535,Front Page Deli,14744 W Chicago,48228,Kenya Hollins/Anthony Thompson,078749,Fixed Establishment,05/16/2018,Food Service Establishment,Open,,180,"location
(42.3656, -83.18908)"
5187,Fulin,8677 Rosa Parks Blvd,48206,Wei Zhong Lin,083447,Fixed Establishment,,Food Service Establishment,Open,,180,"location
(42.37291, -83.0971)"
51622684,Fun on the Run Soul Food Catering,19841 Schoolcraft Rd,48223,Sherron L. Ellis,229257,Fixed Establishment,,Food Service Establishment,Open,,180,"location
(42.38592, -83.23616)"
2696,Fush LLC DBA Cover Girls Lounge,10631 Whittier,48224,Larry Allen Jacob,218019,Fixed Establishment,04/20/2017,Food Service Establishment,Open,High,180,"location
(42.41662, -82.95308)"
592,Gaelic League Irish American Club,2066-68 Michigan Ave,48216,IRISH AMERICAN CLUB INC.,052900,Fixed Establishment,04/30/2018,Food Service Establishment,Open,,180,"location
(42.22756, -83.19795)"
2277,Galaxy Coney Island,13611 Grand River Ave,48227,Liz Gjergjaj,042592,Fixed Establishment,,Food Service Establishment,Open,High,180,"location
(42.38451, -83.17864)"
1233,Gardner Elementary School,6528 Mansfield St,48228,Detroit Board of Education,078751,Fixed Establishment,05/15/2017,Public School,Open,,210,"location
(42.33948, -83.20169)"
4124,Gateway Deli,333 Fort St,48226,P and Q Foods Inc,069258,Fixed Establishment,04/19/2018,Food Service Establishment,Open,High,180,"location
(42.32926, -83.04987)"
5397,Gather Detroit LLC,1454 Gratiot Ave,48207,Kyle Ikeith Hunt,220254,Fixed Establishment,05/02/2018,Food Service Establishment,Open,High,180,"location
(42.34417, -83.03786)"
1009,General George Patton Post #11,4930 Central,4821,/Hugh Melvin,035062,Fixed Establishment,05/05/2017,Food Service Establishment,Open,,530,"location
(42.33168, -83.13766)"
51622726,Genesis House 2,12900 W Chicago Rd,48228,"Director, Bruce Calderwood",jb040518,Fixed Establishment,,Food Service Establishment,,,180,"location
(42.366, -83.17028)"
1737,Genesis House III (EAST),3840 Fairview St,48214,Rescue Mission Ministries,081175,Fixed Establishment,04/17/2018,Food Service Establishment,Open,High,180,"location
(42.37815, -82.98192)"
1738,Genesis House III (WEST),2015 Webb St,48206,Detroit Rescue Mission,036131,Fixed Establishment,04/22/2016,Food Service Establishment,Open,High,180,"location
(42.38516, -83.10797)"
2442,George Crockett Academy,4851 Fourteenth St,48208,"Leona Group, LLC",058543,Fixed Establishment,,Non-Public School,Open,Medium,210,"location
(42.34907, -83.08704)"
2308,George's Famous Coney Island,6362 Michigan Ave,4821,BEVERLY WALLACE,078650,Fixed Establishment,04/18/2017,Food Service Establishment,Open,,180,"location
(42.33117, -83.12143)"
1547,Gesu Elementary,17139 Oak Dr,48221,Archdiocese of Detroit,035783,Fixed Establishment,04/16/2018,Non-Public School,Open,Medium,210,"location
(42.41781, -83.13842)"
3808,Get Back Up,12305 Dexter Ave,48206,"Get Back Up, Inc.",061396,Fixed Establishment,,Food Service Establishment,Permanently Closed,,365,"location
(42.3838, -83.12729)"
4833,GFFD Community Center Northwest,8530 Joy Rd,48204,,079261,Fixed Establishment,,Food Service Establishment,Open,,365,"location
(42.35964, -83.1543)"
803,Gigi's,16920 W Warren Ave,48228,"Jol-Ton, Inc.",034828,Fixed Establishment,,Food Service Establishment,Open,High,365,"location
(42.34364, -83.21124)"
51622576,Ginger Berry LLC,12626 E Jefferson Avenue,48215,Alexis Posey,221928,Fixed Establishment,09/20/2017,Food Service Establishment,Open,High,180,"location
(42.36988, -82.95707)"
51622603,Giordano's Pizza,1224 Randolph St,48226,GT Detroit Pizza/Paul Leongas,220928,Fixed Establishment,05/01/2018,Food Service Establishment,Open,High,180,"location
(42.33448, -83.04464)"
820,Giovanna's Lounge ,3537 Vernor St W,48216,Agoberto Benavides,078370,Fixed Establishment,04/29/2015,Food Service Establishment,Open,,365,
1021,Giovanni's Ristorante,330 Oakwood Blvd S,48217,Frances C Truant,035075,Fixed Establishment,04/26/2016,Food Service Establishment,Open,,180,"location
(42.29024, -83.14632)"
1045,GJon's Corporation,1700 E McNichols Ave,48203,Martin Bardhi,077863,Fixed Establishment,04/28/2017,Food Service Establishment,Open,High,180,"location
(42.41764, -83.08574)"
4992,Glasshouse Bar and Grill,14301 Grand River Ave,48227,Ivan Vaughn,220231,Fixed Establishment,04/27/2018,Food Service Establishment,Open,High,180,"location
(42.38705, -83.18514)"
1029,Glazer Elementary,2001 LaBelle,48238,Detroit Board of Education,035084,Fixed Establishment,05/15/2017,Public School,Open,,180,"location
(42.39878, -83.11751)"
51622492,GM Cadillac Detroit,2500 E Grand Blvd,48211,Continential Cafe LLC,224669,Fixed Establishment,05/10/2018,Food Service Establishment,Open,High,180,"location
(42.38043, -83.04635)"
4904,Gold Cash Gold,2100 Michigan Ave,48216,Josh Stockton,079647,Fixed Establishment,04/27/2018,Food Service Establishment,Plan Review,,185,"location
(42.22754, -83.19861)"
733,Gold Coast,2971 E Seven Mile Rd,48234,Dennis Rabchun,075131,Fixed Establishment,04/27/2016,Food Service Establishment,Open,,365,"location
(42.43312, -83.07254)"
4253,Golden Bowl Chop Suey,13337 W McNichols Rd,48235,"City Gourmet, Inc.",070301,Fixed Establishment,05/16/2018,Food Service Establishment,Open,,180,"location
(42.41654, -83.17697)"
51622829,Golden Express Chinese,200 Renaissance Dr A202,48243,,230560,Fixed Establishment,08/14/2018,Food Service Establishment,Open,,180,
389,Golden Fleece Restaurant Inc.,525 Monroe St,48226, Nick Dionysopoulos,034133,Fixed Establishment,05/07/2018,Food Service Establishment,Open,,180,"location
(42.33532, -83.04217)"
2742,Golden Gate Cafe,18700 Woodward Ave,48203,Robert Pizzimenti,073940,Fixed Establishment,05/07/2018,Food Service Establishment,Open,High,180,"location
(42.42905, -83.11242)"
